msa_id,msa_name,carrier,bucket,state,seg_pop,total_pop,ooa,gy9,gy8,gyd,cb9,cb8,cbd,rate9,rank9
99026,MT NONMETROPOLITAN AREA,PacificSource MT Navigator,TOTAL,,,0,0,33.42,,,44.04,,,5984695,1
99044,VA NONMETROPOLITAN AREA,Aetna Open Choice PPO,TOTAL,,,0,0,76.30,68.92,7.38,87.75,83.91,3.84,5683735,8
99025,MO NONMETROPOLITAN AREA,Aetna Open Choice PPO,TOTAL,,,0,0,79.73,77.58,2.15,90.38,90.40,-0.02,5460770,6
99045,WA NONMETROPOLITAN AREA,Kaiser Permanente KFHP-7 WA,TOTAL,,,0,0,32.39,,,38.61,,,6070026,8
99004,AR NONMETROPOLITAN AREA,Aetna Open Choice PPO,TOTAL,,,0,0,67.71,72.30,-4.59,78.90,93.34,-14.44,5171666,9
99016,KS NONMETROPOLITAN AREA,Aetna Choice POS,TOTAL,,,0,0,60.11,49.80,10.31,71.15,61.44,9.71,5692624,6
99045,WA NONMETROPOLITAN AREA,Kaiser Permanente NEW-01 NW,TOTAL,,,0,0,6.07,,,7.03,,,6076913,10
99029,NH NONMETROPOLITAN AREA,UHC POS,TOTAL,,,0,0,44.21,37.82,6.39,58.91,53.89,5.02,6063120,8
99016,KS NONMETROPOLITAN AREA,BCBS PPO,TOTAL,,,0,0,54.04,50.77,3.27,95.06,92.78,2.28,5683109,4
99047,WI NONMETROPOLITAN AREA,Cigna OAP,TOTAL,,,0,0,21.20,29.22,-8.02,28.53,39.88,-11.35,7056466,6
99024,MS NONMETROPOLITAN AREA,UHC PPO,TOTAL,,,0,0,52.24,56.49,-4.25,81.09,78.22,2.87,5066747,6
99044,VA NONMETROPOLITAN AREA,Kaiser Permanente NEW-04 MAS,TOTAL,,,0,0,13.30,,,23.20,,,5533982,3
99042,UT NONMETROPOLITAN AREA,Asuris Preferred,TOTAL,,,0,0,69.05,,,90.92,,,6404377,10
99035,OK NONMETROPOLITAN AREA,UHC PPO,TOTAL,,,0,0,45.63,49.88,-4.25,56.49,68.92,-12.43,5218422,5
99042,UT NONMETROPOLITAN AREA,Aetna Open Choice PPO,TOTAL,,,0,0,63.97,59.27,4.70,76.93,71.16,5.77,6054098,8
99013,IL NONMETROPOLITAN AREA,Cigna HealthPartners UMAP,TOTAL,,,0,1,0.63,,,0.50,,,5821538,9
99042,UT NONMETROPOLITAN AREA,Aetna Choice POS,TOTAL,,,0,0,64.36,59.65,4.71,77.14,72.08,5.06,6046474,7
99032,NC NONMETROPOLITAN AREA,Cigna OAP,TOTAL,,,0,0,47.75,68.36,-20.61,68.40,82.11,-13.71,5695564,2
99022,MI NONMETROPOLITAN AREA,BCBS PPO,TOTAL,,,0,0,63.27,62.11,1.16,74.97,77.47,-2.50,5414817,5
99007,CT NONMETROPOLITAN AREA,Cigna PPO,TOTAL,,,0,0,0.41,69.55,-69.14,0.43,80.13,-79.70,6142717,5
99006,CO NONMETROPOLITAN AREA,Asuris Preferred,TOTAL,,,0,0,42.46,,,57.76,,,6548954,13
99027,NE NONMETROPOLITAN AREA,UHC Choice POS Plus,TOTAL,,,0,0,70.69,60.79,9.90,84.00,78.30,5.70,6412454,6
99010,GA NONMETROPOLITAN AREA,UHC POS,TOTAL,,,0,0,65.76,61.59,4.17,86.48,79.64,6.84,6311558,12
99041,TX NONMETROPOLITAN AREA,UHC PPO,TOTAL,,,0,0,64.11,57.90,6.21,83.83,79.38,4.45,5439579,6
99014,IN NONMETROPOLITAN AREA,BCBS PPO,TOTAL,,,0,0,74.69,76.26,-1.57,90.47,91.72,-1.25,5710934,5
99043,VT NONMETROPOLITAN AREA,UHC PPO,TOTAL,,,0,0,46.58,25.57,21.01,57.83,68.76,-10.93,6495961,9
99035,OK NONMETROPOLITAN AREA,Cigna OAP,TOTAL,,,0,0,31.80,39.13,-7.33,40.48,53.36,-12.88,5264184,7
99045,WA NONMETROPOLITAN AREA,Cigna LocalPlus,TOTAL,,,0,0,41.14,46.86,-5.72,49.72,67.81,-18.09,5905371,2
99031,NY NONMETROPOLITAN AREA,Cigna OAP,TOTAL,,,0,0,24.93,26.88,-1.95,38.88,49.07,-10.19,5629919,8
99048,WY NONMETROPOLITAN AREA,Cigna PPO,TOTAL,,,0,0,46.78,50.60,-3.82,67.29,69.44,-2.15,6854190,2
99005,CA NONMETROPOLITAN AREA,Asuris Preferred,TOTAL,,,0,0,42.31,,,61.01,,,6834771,15
99026,MT NONMETROPOLITAN AREA,First Choice Health,TOTAL,,,0,1,14.77,,,22.48,,,6233762,10
99004,AR NONMETROPOLITAN AREA,Cigna PPO,TOTAL,,,0,0,55.39,57.77,-2.38,78.41,76.76,1.65,4988117,3
99014,IN NONMETROPOLITAN AREA,BCBS HPN,TOTAL,,,0,0,43.69,,,60.40,,,5539821,1
99023,MN NONMETROPOLITAN AREA,Aetna Choice POS,TOTAL,,,0,0,49.36,28.60,20.76,70.84,74.63,-3.79,5724682,1
99032,NC NONMETROPOLITAN AREA,BCBS NC Preferred Provider Network,TOTAL,,,0,0,63.10,73.75,-10.65,79.96,84.91,-4.95,5978283,12
99006,CO NONMETROPOLITAN AREA,Cigna PPO,TOTAL,,,0,0,22.23,41.01,-18.78,27.18,55.87,-28.69,5998074,3
99038,SC NONMETROPOLITAN AREA,Cigna PPO,TOTAL,,,0,0,58.73,59.70,-0.97,74.73,74.67,0.06,6176898,9
99047,WI NONMETROPOLITAN AREA,UHC POS,TOTAL,,,0,0,68.85,66.88,1.97,84.44,78.85,5.59,7254143,9
99024,MS NONMETROPOLITAN AREA,UHC Choice POS Plus,TOTAL,,,0,0,52.74,56.43,-3.69,81.08,78.16,2.92,5063879,4
99045,WA NONMETROPOLITAN AREA,Kaiser Permanente KFHP-2 WA,TOTAL,,,0,0,33.63,,,40.09,,,6087923,17
99019,ME NONMETROPOLITAN AREA,BCBS PPO,TOTAL,,,0,0,68.54,68.14,0.40,88.22,87.45,0.77,6558094,3
99033,ND NONMETROPOLITAN AREA,Aetna Open Choice PPO,TOTAL,,,0,0,48.15,35.82,12.33,54.50,58.71,-4.21,6477069,3
99008,DE NONMETROPOLITAN AREA,BCBS PPO,TOTAL,,,0,0,0.00,0.23,-0.23,0.00,21.01,-21.01,6058551,3
99029,NH NONMETROPOLITAN AREA,Aetna Choice POS,TOTAL,,,0,0,51.76,40.93,10.83,62.63,75.03,-12.40,5864583,2
99045,WA NONMETROPOLITAN AREA,UHC POS,TOTAL,,,0,0,39.81,49.39,-9.58,56.12,74.46,-18.34,6082861,11
99031,NY NONMETROPOLITAN AREA,Cigna MVP MV,TOTAL,,,0,0,25.97,,,41.78,,,5626833,6
99014,IN NONMETROPOLITAN AREA,Cigna LocalPlus,TOTAL,,,0,0,53.63,51.17,2.46,84.02,75.95,8.07,5894688,10
99041,TX NONMETROPOLITAN AREA,Cigna LocalPlus,TOTAL,,,0,0,61.20,65.27,-4.07,88.26,90.20,-1.94,5467212,9
99043,VT NONMETROPOLITAN AREA,Cigna PPO,TOTAL,,,0,0,42.88,44.06,-1.18,61.32,80.75,-19.43,6093480,3
99021,MA NONMETROPOLITAN AREA,UHC Choice POS Plus,TOTAL,,,0,0,4.24,20.67,-16.43,6.54,23.59,-17.05,6117282,1
99014,IN NONMETROPOLITAN AREA,Aetna Choice POS,TOTAL,,,0,0,59.96,61.65,-1.69,70.83,77.70,-6.87,5770528,6
99019,ME NONMETROPOLITAN AREA,Aetna Open Choice PPO,TOTAL,,,0,0,67.05,61.50,5.55,76.25,71.10,5.15,6401766,2
99046,WV NONMETROPOLITAN AREA,Aetna Open Choice PPO,TOTAL,,,0,0,70.06,60.17,9.89,78.13,74.79,3.34,5680144,1
99040,TN NONMETROPOLITAN AREA,UHC PPO,TOTAL,,,0,0,56.11,59.24,-3.13,83.71,79.82,3.89,5284046,9
99007,CT NONMETROPOLITAN AREA,UHC Choice POS Plus,TOTAL,,,0,0,1.52,60.83,-59.31,2.11,66.66,-64.55,6143498,7
99007,CT NONMETROPOLITAN AREA,Cigna LocalPlus,TOTAL,,,0,0,1.93,74.87,-72.94,2.79,89.76,-86.97,6142059,4
99007,CT NONMETROPOLITAN AREA,Cigna OAP,TOTAL,,,0,0,0.41,69.55,-69.14,0.43,80.10,-79.67,6142717,5
99019,ME NONMETROPOLITAN AREA,UHC PPO,TOTAL,,,0,0,56.96,46.36,10.60,65.61,57.43,8.18,6823561,9
99010,GA NONMETROPOLITAN AREA,Cigna PPO,TOTAL,,,0,0,63.25,68.25,-5.00,82.37,84.75,-2.38,6301815,11
99019,ME NONMETROPOLITAN AREA,Aetna Choice POS,TOTAL,,,0,0,66.96,61.52,5.44,76.19,71.12,5.07,6400817,1
99029,NH NONMETROPOLITAN AREA,UHC PPO,TOTAL,,,0,0,44.94,37.80,7.14,59.28,53.86,5.42,6070735,10
99019,ME NONMETROPOLITAN AREA,Cigna OAP,TOTAL,,,0,0,63.32,63.16,0.16,83.73,85.89,-2.16,6764411,6
99035,OK NONMETROPOLITAN AREA,Healthcare Highways Plus,TOTAL,,,0,0,38.29,,,45.18,,,5378618,12
99013,IL NONMETROPOLITAN AREA,BCBS IL Blue Choice Preferred PPO,TOTAL,,,0,0,73.45,70.78,2.67,88.41,83.23,5.18,5975637,13
99047,WI NONMETROPOLITAN AREA,Cigna HealthPartners UMAP,TOTAL,,,0,0,54.15,,,77.95,,,6967171,4
99012,ID NONMETROPOLITAN AREA,Aetna Open Choice PPO,TOTAL,,,0,0,60.78,51.65,9.13,69.73,71.00,-1.27,6277656,10
99014,IN NONMETROPOLITAN AREA,Cigna PPO,TOTAL,,,0,0,45.26,44.95,0.31,69.23,64.55,4.68,5794961,9
99039,SD NONMETROPOLITAN AREA,Aetna Choice POS,TOTAL,,,0,0,53.90,46.80,7.10,67.23,56.08,11.15,6809816,8
99047,WI NONMETROPOLITAN AREA,Sanford Health Plan,TOTAL,,,0,0,46.51,,,59.15,,,7355306,11
99047,WI NONMETROPOLITAN AREA,Aetna Open Choice PPO,TOTAL,,,0,0,60.80,47.93,12.87,72.43,62.74,9.69,7357802,12
99043,VT NONMETROPOLITAN AREA,Aetna Choice POS,TOTAL,,,0,0,36.23,40.21,-3.98,46.05,50.65,-4.60,6165493,5
99010,GA NONMETROPOLITAN AREA,Cigna LocalPlus,TOTAL,,,0,0,65.69,70.42,-4.73,86.48,88.51,-2.03,6118170,3
99041,TX NONMETROPOLITAN AREA,Cigna OAP,TOTAL,,,0,0,53.23,63.79,-10.56,73.87,83.70,-9.83,5470226,10
99020,MD NONMETROPOLITAN AREA,UHC Choice POS Plus,TOTAL,,,0,0,28.55,29.34,-0.79,39.33,48.44,-9.11,5733562,6
99024,MS NONMETROPOLITAN AREA,Aetna Open Choice PPO,TOTAL,,,0,0,62.69,59.55,3.14,76.45,75.38,1.07,5309851,7
99025,MO NONMETROPOLITAN AREA,BCBS HPN,TOTAL,,,0,0,74.83,,,89.63,,,5329606,1
99012,ID NONMETROPOLITAN AREA,Asuris Preferred,TOTAL,,,0,0,66.45,,,86.74,,,6146775,7
99018,LA NONMETROPOLITAN AREA,Cigna LocalPlus,TOTAL,,,0,0,42.29,48.54,-6.25,55.37,74.05,-18.68,5237394,5
99005,CA NONMETROPOLITAN AREA,Kaiser Permanente KFHP SCA,TOTAL,,,0,0,0.92,,,2.70,,,6258828,12
99011,HI NONMETROPOLITAN AREA,Aetna Choice POS,TOTAL,,,0,0,26.76,19.24,7.52,35.62,24.07,11.55,6388782,1
99036,OR NONMETROPOLITAN AREA,First Choice Health,TOTAL,,,0,1,11.05,,,12.26,,,6428319,8
99022,MI NONMETROPOLITAN AREA,Health Alliance Plan OPEN HMO,TOTAL,,,0,0,57.04,,,70.68,,,5350556,3
99006,CO NONMETROPOLITAN AREA,Kaiser Permanente KPIC CO,TOTAL,,,0,0,0.04,,,0.06,,,6086341,7
99018,LA NONMETROPOLITAN AREA,UHC PPO,TOTAL,,,0,0,41.12,56.44,-15.32,77.29,76.21,1.08,5175193,1
99004,AR NONMETROPOLITAN AREA,BCBS PPO,TOTAL,,,0,0,25.77,23.69,2.08,40.49,39.95,0.54,4994082,4
99025,MO NONMETROPOLITAN AREA,BCBS PPO,TOTAL,,,0,0,79.56,79.16,0.40,92.51,91.46,1.05,5461094,7
99028,NV NONMETROPOLITAN AREA,Cigna LocalPlus,TOTAL,,,0,0,33.13,32.86,0.27,45.29,49.76,-4.47,6048211,3
99028,NV NONMETROPOLITAN AREA,Cigna OAP,TOTAL,,,0,0,34.24,32.47,1.77,48.48,47.47,1.01,5999681,1
99042,UT NONMETROPOLITAN AREA,Cigna OAP,TOTAL,,,0,0,57.18,45.37,11.81,71.80,58.23,13.57,5706440,2
99014,IN NONMETROPOLITAN AREA,UHC POS,TOTAL,,,0,0,63.07,54.84,8.23,78.73,75.94,2.79,5632582,2
99045,WA NONMETROPOLITAN AREA,Regence BS Preferred Plan,TOTAL,,,0,0,39.32,46.83,-7.51,44.93,55.41,-10.48,6068777,7
99013,IL NONMETROPOLITAN AREA,UHC Choice POS Plus,TOTAL,,,0,0,65.06,71.73,-6.67,74.68,81.10,-6.42,5798705,6
99039,SD NONMETROPOLITAN AREA,UHC Choice POS Plus,TOTAL,,,0,0,49.49,52.53,-3.04,77.91,86.11,-8.20,6712608,6
99035,OK NONMETROPOLITAN AREA,Cigna PPO,TOTAL,,,0,0,31.70,39.12,-7.42,40.09,53.35,-13.26,5265282,8
99006,CO NONMETROPOLITAN AREA,BCBS PPO,TOTAL,,,0,0,61.27,69.68,-8.41,77.76,87.17,-9.41,6163235,11
99023,MN NONMETROPOLITAN AREA,Cigna LocalPlus,TOTAL,,,0,0,9.57,5.73,3.84,12.79,10.44,2.35,6352219,8
99046,WV NONMETROPOLITAN AREA,UHC Choice POS Plus,TOTAL,,,0,0,66.39,58.64,7.75,83.99,79.00,4.99,5851047,4
99023,MN NONMETROPOLITAN AREA,Sanford Health Plan,TOTAL,,,0,0,65.21,,,81.93,,,6723187,14
99041,TX NONMETROPOLITAN AREA,BCBS TX MyBlue Health HMO,TOTAL,,,0,0,51.68,38.12,13.56,77.43,34.48,42.95,4739204,1
99029,NH NONMETROPOLITAN AREA,UHC Choice POS Plus,TOTAL,,,0,0,44.95,44.09,0.86,59.31,61.29,-1.98,6070130,9
99047,WI NONMETROPOLITAN AREA,BCBS PPO,TOTAL,,,0,0,74.79,76.29,-1.50,93.24,93.96,-0.72,6803054,1
99017,KY NONMETROPOLITAN AREA,UHC Choice POS Plus,TOTAL,,,0,0,56.96,54.81,2.15,78.36,72.69,5.67,5280256,8
99008,DE NONMETROPOLITAN AREA,Aetna Open Choice PPO,TOTAL,,,0,0,16.86,29.80,-12.94,23.10,55.60,-32.50,6037669,1
99040,TN NONMETROPOLITAN AREA,UHC Choice POS Plus,TOTAL,,,0,0,55.58,59.17,-3.59,83.54,79.84,3.70,5231872,4
99029,NH NONMETROPOLITAN AREA,Cigna PPO,TOTAL,,,0,0,40.37,46.98,-6.61,53.26,71.07,-17.81,5977140,7
99018,LA NONMETROPOLITAN AREA,Aetna Choice POS,TOTAL,,,0,0,59.44,63.68,-4.24,89.53,90.22,-0.69,5298596,10
99039,SD NONMETROPOLITAN AREA,UHC POS,TOTAL,,,0,0,46.12,45.89,0.23,76.01,79.79,-3.78,6577824,1
99015,IA NONMETROPOLITAN AREA,Aetna Open Choice PPO,TOTAL,,,0,0,69.67,77.38,-7.71,82.59,91.97,-9.38,6022492,6
99007,CT NONMETROPOLITAN AREA,Aetna Choice POS,TOTAL,,,0,0,66.18,78.85,-12.67,84.43,86.23,-1.80,6129121,1
99047,WI NONMETROPOLITAN AREA,SHP HMO NetworkX,TOTAL,,,0,0,38.78,,,50.52,,,7246055,7
99025,MO NONMETROPOLITAN AREA,Aetna Choice POS,TOTAL,,,0,0,79.72,77.62,2.10,90.35,90.50,-0.15,5461930,8
99040,TN NONMETROPOLITAN AREA,UHC POS,TOTAL,,,0,0,55.38,59.04,-3.66,83.28,79.74,3.54,5256425,8
99022,MI NONMETROPOLITAN AREA,McLaren Health Advantage,TOTAL,,,0,0,27.32,,,32.15,,,5334490,1
99013,IL NONMETROPOLITAN AREA,BCBS IL Blue Advantage HMO,TOTAL,,,0,0,34.38,45.51,-11.13,40.49,53.06,-12.57,5849781,11
99025,MO NONMETROPOLITAN AREA,Cigna PPO,TOTAL,,,0,0,66.92,65.90,1.02,78.85,83.06,-4.21,5388789,3
99024,MS NONMETROPOLITAN AREA,UHC POS,TOTAL,,,0,0,52.50,56.31,-3.81,80.98,78.11,2.87,5065824,5
99007,CT NONMETROPOLITAN AREA,UHC POS,TOTAL,,,0,0,1.52,60.85,-59.33,2.11,66.66,-64.55,6143498,7
99043,VT NONMETROPOLITAN AREA,Cigna LocalPlus,TOTAL,,,0,0,42.94,44.14,-1.20,62.45,82.63,-20.18,6080173,2
99048,WY NONMETROPOLITAN AREA,Aetna Open Choice PPO,TOTAL,,,0,0,49.77,38.62,11.15,56.68,55.13,1.55,7150987,9
99042,UT NONMETROPOLITAN AREA,Cigna LocalPlus,TOTAL,,,0,0,38.40,41.18,-2.78,50.46,61.92,-11.46,5622929,1
99034,OH NONMETROPOLITAN AREA,Cigna PPO,TOTAL,,,0,0,54.46,70.17,-15.71,72.22,84.70,-12.48,5656260,4
99045,WA NONMETROPOLITAN AREA,BCBS PPO,TOTAL,,,0,0,51.14,52.61,-1.47,86.17,68.77,17.40,6352163,25
99042,UT NONMETROPOLITAN AREA,BCBS PPO,TOTAL,,,0,0,64.02,53.50,10.52,80.60,70.61,9.99,6060345,9
99010,GA NONMETROPOLITAN AREA,Aetna Open Choice PPO,TOTAL,,,0,0,84.08,83.26,0.82,97.23,96.23,1.00,6178729,5
99030,NM NONMETROPOLITAN AREA,UHC Choice POS Plus,TOTAL,,,0,0,43.71,54.62,-10.91,66.48,79.50,-13.02,5803199,5
99021,MA NONMETROPOLITAN AREA,BCBS PPO,TOTAL,,,0,0,1.29,14.66,-13.37,2.29,21.34,-19.05,6126997,4
99031,NY NONMETROPOLITAN AREA,UHC Choice POS Plus,TOTAL,,,0,0,55.11,56.73,-1.62,79.97,80.42,-0.45,5627146,7
99044,VA NONMETROPOLITAN AREA,Aetna Choice POS,TOTAL,,,0,0,78.56,69.63,8.93,89.82,87.69,2.13,5631126,7
99001,AL NONMETROPOLITAN AREA,Aetna Open Choice PPO,TOTAL,,,0,0,63.33,57.47,5.86,77.52,73.47,4.05,5076643,9
99036,OR NONMETROPOLITAN AREA,Cigna OAP,TOTAL,,,0,0,42.80,42.74,0.06,49.35,56.96,-7.61,6406249,7
99002,AK NONMETROPOLITAN AREA,UHC Choice POS Plus,TOTAL,,,0,0,34.24,42.94,-8.70,43.49,63.84,-20.35,7907458,7
99031,NY NONMETROPOLITAN AREA,Aetna Open Choice PPO,TOTAL,,,0,0,84.21,70.39,13.82,96.60,95.77,0.83,5593389,2
99045,WA NONMETROPOLITAN AREA,Asuris Preferred,TOTAL,,,0,0,49.21,,,64.51,,,6234733,22
99035,OK NONMETROPOLITAN AREA,Aetna Choice POS,TOTAL,,,0,0,58.82,53.71,5.11,68.30,69.38,-1.08,5311260,10
99037,PA NONMETROPOLITAN AREA,UPMC Total Advantage,TOTAL,,,0,0,49.48,,,66.10,,,4827299,2
99005,CA NONMETROPOLITAN AREA,Kaiser Permanente KFHP NCA,TOTAL,,,0,0,5.56,,,13.33,,,6202046,9
99032,NC NONMETROPOLITAN AREA,UHC PPO,TOTAL,,,0,0,61.43,67.93,-6.50,76.47,79.92,-3.45,5805608,8
99037,PA NONMETROPOLITAN AREA,Cigna PPO,TOTAL,,,0,0,55.84,67.78,-11.94,73.14,87.33,-14.19,4934465,6
99010,GA NONMETROPOLITAN AREA,Kaiser Permanente NEW-03 GA,TOTAL,,,0,0,20.59,,,31.08,,,6247344,7
99015,IA NONMETROPOLITAN AREA,UHC POS,TOTAL,,,0,0,67.80,64.42,3.38,84.01,79.48,4.53,5875187,2
99039,SD NONMETROPOLITAN AREA,Aetna Open Choice PPO,TOTAL,,,0,0,51.67,43.73,7.94,67.30,53.39,13.91,6836075,9
99032,NC NONMETROPOLITAN AREA,UHC Choice POS Plus,TOTAL,,,0,0,61.55,68.02,-6.47,76.55,79.94,-3.39,5792023,6
99009,FL NONMETROPOLITAN AREA,Cigna PPO,TOTAL,,,0,0,48.06,47.51,0.55,67.18,68.30,-1.12,5592696,10
99043,VT NONMETROPOLITAN AREA,BCBS PPO,TOTAL,,,0,0,56.53,55.40,1.13,80.23,78.16,2.07,6242031,6
99035,OK NONMETROPOLITAN AREA,BCBS HPN,TOTAL,,,0,0,45.93,,,86.35,,,5213117,1
99001,AL NONMETROPOLITAN AREA,UHC PPO,TOTAL,,,0,0,41.46,46.44,-4.98,58.47,66.62,-8.15,4844585,4
99003,AZ NONMETROPOLITAN AREA,Cigna PPO,TOTAL,,,0,0,23.54,27.55,-4.01,26.66,65.62,-38.96,5598841,8
99002,AK NONMETROPOLITAN AREA,UHC POS,TOTAL,,,0,0,34.16,42.93,-8.77,43.43,62.78,-19.35,7908605,8
99005,CA NONMETROPOLITAN AREA,Aetna Choice POS,TOTAL,,,0,0,54.60,64.42,-9.82,66.67,92.60,-25.93,6422185,14
99012,ID NONMETROPOLITAN AREA,UHC Choice POS Plus,TOTAL,,,0,0,40.60,52.17,-11.57,47.83,74.88,-27.05,5954073,5
99017,KY NONMETROPOLITAN AREA,Cigna PPO,TOTAL,,,0,0,32.42,26.12,6.30,67.69,47.47,20.22,5226646,4
99027,NE NONMETROPOLITAN AREA,Cigna PPO,TOTAL,,,0,0,40.47,46.68,-6.21,46.23,58.88,-12.65,6543006,7
99010,GA NONMETROPOLITAN AREA,Anthem BCBS GA Blue Open Access POS,TOTAL,,,0,0,75.23,,,95.43,,,6117490,2
99045,WA NONMETROPOLITAN AREA,Providence Health Plan Option Advantage,TOTAL,,,0,0,30.73,,,33.62,,,5935003,4
99026,MT NONMETROPOLITAN AREA,Cigna PPO,TOTAL,,,0,0,34.68,48.93,-14.25,43.78,91.25,-47.47,6116566,4
99020,MD NONMETROPOLITAN AREA,BCBS PPO,TOTAL,,,0,0,12.90,6.56,6.34,19.46,7.31,12.15,5721560,5
99005,CA NONMETROPOLITAN AREA,Providence Health Plan Option Advantage,TOTAL,,,0,0,25.34,,,29.69,,,6203429,11
99037,PA NONMETROPOLITAN AREA,BCBS PPO,TOTAL,,,0,0,43.97,50.19,-6.22,54.69,61.29,-6.60,4874356,3
99045,WA NONMETROPOLITAN AREA,Kaiser Permanente KFHP-1 WA,TOTAL,,,0,0,32.95,,,40.02,,,6091131,18
99005,CA NONMETROPOLITAN AREA,BCBS PPO,TOTAL,,,0,0,45.38,56.69,-11.31,67.42,87.03,-19.61,6199032,7
99006,CO NONMETROPOLITAN AREA,UHC Choice POS Plus,TOTAL,,,0,0,39.09,59.03,-19.94,63.33,78.89,-15.56,6152593,10
99020,MD NONMETROPOLITAN AREA,UHC PPO,TOTAL,,,0,0,28.97,29.96,-0.99,40.03,48.95,-8.92,5820168,9
99014,IN NONMETROPOLITAN AREA,Cigna OAP,TOTAL,,,0,0,45.58,44.27,1.31,68.93,64.41,4.52,5794452,8
99034,OH NONMETROPOLITAN AREA,UHC PPO,TOTAL,,,0,0,64.95,68.18,-3.23,78.51,78.64,-0.13,5715096,9
99027,NE NONMETROPOLITAN AREA,UHC POS,TOTAL,,,0,0,70.19,60.42,9.77,83.77,78.15,5.62,6410712,5
99002,AK NONMETROPOLITAN AREA,UHC PPO,TOTAL,,,0,0,34.28,42.97,-8.69,43.48,62.76,-19.28,7905442,6
99028,NV NONMETROPOLITAN AREA,UHC POS,TOTAL,,,0,0,30.04,26.94,3.10,42.22,49.89,-7.67,6145428,4
99038,SC NONMETROPOLITAN AREA,Aetna Choice POS,TOTAL,,,0,0,53.48,51.07,2.41,66.83,65.97,0.86,6081964,2
99034,OH NONMETROPOLITAN AREA,UHC Choice POS Plus,TOTAL,,,0,0,64.93,68.50,-3.57,78.50,78.84,-0.34,5709675,7
99031,NY NONMETROPOLITAN AREA,Cigna LocalPlus,TOTAL,,,0,0,43.64,42.33,1.31,67.68,78.40,-10.72,5611783,4
99017,KY NONMETROPOLITAN AREA,Aetna Choice POS,TOTAL,,,0,0,65.28,61.94,3.34,79.83,79.65,0.18,5212076,2
99032,NC NONMETROPOLITAN AREA,BCBS NC Classic Blue,TOTAL,,,0,0,32.72,31.47,1.25,39.51,40.41,-0.90,5933369,10
99048,WY NONMETROPOLITAN AREA,UHC Choice POS Plus,TOTAL,,,0,0,40.44,46.17,-5.73,49.13,66.25,-17.12,6943659,7
99045,WA NONMETROPOLITAN AREA,Kaiser Permanente KFHP-5 WA,TOTAL,,,0,0,33.75,,,40.07,,,6085828,15
99023,MN NONMETROPOLITAN AREA,Aetna Open Choice PPO,TOTAL,,,0,0,49.79,30.60,19.19,70.93,77.81,-6.88,5736112,2
99039,SD NONMETROPOLITAN AREA,UHC PPO,TOTAL,,,0,0,49.48,45.89,3.59,77.91,79.78,-1.87,6711959,4
99032,NC NONMETROPOLITAN AREA,Cigna LocalPlus,TOTAL,,,0,0,54.27,72.39,-18.12,78.05,87.81,-9.76,5677412,1
99041,TX NONMETROPOLITAN AREA,Aetna Open Choice PPO,TOTAL,,,0,0,68.57,66.80,1.77,77.16,82.88,-5.72,5445074,8
99019,ME NONMETROPOLITAN AREA,UHC Choice POS Plus,TOTAL,,,0,0,57.01,50.44,6.57,65.60,61.74,3.86,6819038,8
99020,MD NONMETROPOLITAN AREA,Cigna PPO,TOTAL,,,0,0,24.94,33.32,-8.38,38.41,54.74,-16.33,5679081,3
99017,KY NONMETROPOLITAN AREA,UHC PPO,TOTAL,,,0,0,57.22,54.69,2.53,78.51,72.60,5.91,5312689,10
99037,PA NONMETROPOLITAN AREA,Capital BC PA Traditional,TOTAL,,,0,0,16.91,41.36,-24.45,19.40,50.72,-31.32,5010006,8
99006,CO NONMETROPOLITAN AREA,Kaiser Permanente KFHP CO,TOTAL,,,0,0,0.04,,,0.06,,,6086341,7
99048,WY NONMETROPOLITAN AREA,BCBS PPO,TOTAL,,,0,0,52.66,48.45,4.21,72.94,68.94,4.00,7044345,8
99040,TN NONMETROPOLITAN AREA,Aetna Open Choice PPO,TOTAL,,,0,0,66.02,72.08,-6.06,80.35,93.39,-13.04,5324503,10
99008,DE NONMETROPOLITAN AREA,Aetna Choice POS,TOTAL,,,0,0,16.86,29.69,-12.83,23.11,54.90,-31.79,6037887,2
99021,MA NONMETROPOLITAN AREA,UHC PPO,TOTAL,,,0,0,4.24,16.45,-12.21,6.54,22.29,-15.75,6117282,1
99029,NH NONMETROPOLITAN AREA,Cigna OAP,TOTAL,,,0,0,40.39,46.90,-6.51,53.26,71.05,-17.79,5977048,6
99045,WA NONMETROPOLITAN AREA,BCBS HPN_Regence BS WA HPN,TOTAL,,,0,0,28.11,,,30.81,,,6244380,23
99010,GA NONMETROPOLITAN AREA,UHC Choice POS Plus,TOTAL,,,0,0,65.84,61.79,4.05,86.64,79.83,6.81,6237503,6
99012,ID NONMETROPOLITAN AREA,Aetna Choice POS,TOTAL,,,0,0,60.79,51.66,9.13,69.73,71.01,-1.28,6279926,11
99036,OR NONMETROPOLITAN AREA,PacificSource OR Navigator,TOTAL,,,0,0,32.59,,,42.77,,,6053591,1
99034,OH NONMETROPOLITAN AREA,Cigna OAP,TOTAL,,,0,0,54.45,70.57,-16.12,72.22,85.14,-12.92,5657077,5
99047,WI NONMETROPOLITAN AREA,Aetna Choice POS,TOTAL,,,0,0,59.31,47.91,11.40,72.25,62.73,9.52,7374722,14
99039,SD NONMETROPOLITAN AREA,Cigna LocalPlus,TOTAL,,,0,0,41.03,44.63,-3.60,53.69,74.52,-20.83,6712194,5
