row_grain,state,msa_id,msa_cbsa_name,carrier_plan_name,billing_class,setting_type,pos,presence_status,total_weighted_rate_base,total_weighted_rate_new,delta_total_weighted_rate,pct_change_total_weighted_rate,pct_carrier_mrf_spend_base,pct_carrier_mrf_spend_new,delta_pct_carrier_mrf,pct_hospital_mrf_spend_base,pct_hospital_mrf_spend_new,delta_pct_hospital_mrf,pct_imputed_spend_base,pct_imputed_spend_new,delta_pct_imputed,pct_greenyellow_base,pct_greenyellow_new,delta_pct_greenyellow,pct_red_base,pct_red_new,delta_pct_red,pct_missing_base,pct_missing_new,delta_pct_missing,spend_ratio_vs_bcbs_base,spend_ratio_vs_bcbs_new,delta_spend_ratio_vs_bcbs,n_rates_greenyellow_base,n_rates_greenyellow_new,n_msas_base,n_msas_new,n_states_in_msa_base,n_states_in_msa_new,is_multistate_msa_base,is_multistate_msa_new,is_multistate_msa,n_states_in_msa,review_label_base,review_label_new,supplementary_label_base,supplementary_label_new,label_changed,label_transition,flag_needs_review_base,flag_needs_review_new,flag_canonical_count_base,flag_canonical_count_new,review_direction,flag_big_spend_swing,flag_stoplight_swing,flag_source_swing,flag_label_changed,flag_appeared,flag_disappeared,flag_changed_any
MSA,LA,29340,"Lake Charles, LA",Aetna Choice POS,professional,outpatient,Professional,BOTH,2128881,2252157,123276,5.79,81.24,77.7,-3.54,0,0,0,18.76,22.3,3.54,81.24,77.7,-3.54,7.24,8.72,1.48,11.53,13.58,2.05,1.0348,1.0383,0.0035,1101382,1171121,1,1,1,1,false,false,false,1,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,0,0,0,0,0,0
MSA,LA,29340,"Lake Charles, LA",BCBS PPO,professional,outpatient,Professional,BOTH,2057308,2169048,111740,5.43,73.3,77.46,4.16,0,0,0,26.7,22.54,-4.16,73.3,77.46,4.16,10.13,8.21,-1.92,16.57,14.33,-2.24,1,1,0,1239961,1221798,1,1,1,1,false,false,false,1,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,0,0,0,0,0,0
MSA,LA,29340,"Lake Charles, LA",Cigna OAP,professional,outpatient,Professional,BOTH,2024491,2211735,187244,9.25,73.33,75.94,2.61,0,0,0,26.67,24.06,-2.61,73.33,75.94,2.61,7.11,4.82,-2.29,19.57,19.24,-0.33,0.984,1.0197,0.0357,311254,323221,1,1,1,1,false,false,false,1,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,0,0,0,0,0,0
MSA,LA,29340,"Lake Charles, LA",UHC Choice POS Plus,professional,outpatient,Professional,BOTH,2068783,2182511,113728,5.5,65.65,75.23,9.58,0,0,0,34.35,24.77,-9.58,65.65,75.23,9.58,6.35,9.93,3.58,28,14.84,-13.16,1.0056,1.0062,0.0006,177188,420915,1,1,1,1,false,false,false,1,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,1,0,0,0,0,1
MSA,LA,33380,"Minden, LA",Aetna Choice POS,TOTAL,TOTAL,All,BOTH,5329103,5444635,115532,2.17,33.91,44.6,10.69,7.42,3.47,-3.95,58.66,51.92,-6.74,41.34,48.08,6.74,15.88,12.52,-3.36,42.78,39.4,-3.38,1.001,0.9835,-0.0175,142152,154959,1,1,1,1,false,false,false,1,clean,Low Hospital MRF,clean,clean,1,clean  ->  Low Hospital MRF,0,1,0,1,regressed,0,0,1,1,0,0,1
MSA,LA,33380,"Minden, LA",BCBS PPO,TOTAL,TOTAL,All,BOTH,5323618,5535868,212250,3.99,39.11,52.7,13.59,5.61,3.84,-1.77,55.28,43.46,-11.82,44.72,56.54,11.82,37.22,33.32,-3.9,18.06,10.14,-7.92,1,1,0,199868,200889,1,1,1,1,false,false,false,1,High Red,"Low Hospital MRF, High Red",clean,clean,1,"High Red  ->  Low Hospital MRF, High Red",1,1,1,2,regressed,0,1,1,1,0,0,1
MSA,LA,33380,"Minden, LA",Cigna OAP,TOTAL,TOTAL,All,BOTH,5183366,5405422,222056,4.28,23.61,26.17,2.56,10.44,7.59,-2.85,65.96,66.24,0.28,34.04,33.76,-0.28,23.66,25.23,1.57,42.3,41.01,-1.29,0.9737,0.9764,0.0027,61585,65130,1,1,1,1,false,false,false,1,"Low Carrier MRF, High Red",High Red,clean,clean,1,"Low Carrier MRF, High Red  ->  High Red",1,1,2,1,improved,0,0,0,1,0,0,1
MSA,LA,33380,"Minden, LA",UHC Choice POS Plus,TOTAL,TOTAL,All,BOTH,5401353,5534629,133276,2.47,29.6,34.24,4.64,9.04,7.91,-1.13,61.35,57.85,-3.5,38.65,42.15,3.5,12.11,15,2.89,49.25,42.85,-6.4,1.0146,0.9998,-0.0148,45485,100474,1,1,1,1,false,false,false,1,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,0,0,0,0,0,0
MSA,LA,33380,"Minden, LA",Aetna Choice POS,institutional,inpatient,Inpatient,BOTH,1320345,1320423,78,0.01,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,100,100,0,0.9978,0.9978,0,0,0,1,1,1,1,false,false,false,1,"Low Carrier MRF, Low Hospital MRF, High Missing","Low Carrier MRF, Low Hospital MRF, High Missing",Sparse Sample,Sparse Sample,0,,1,1,3,3,stable,0,0,0,0,0,0,0
MSA,LA,33380,"Minden, LA",BCBS PPO,institutional,inpatient,Inpatient,BOTH,1323309,1323293,-16,0,7.2,7.2,0,10.75,10.75,0,82.05,82.05,0,17.95,17.95,0,76.86,76.86,0,5.2,5.2,0,1,1,0,119,119,1,1,1,1,false,false,false,1,"Low Carrier MRF, High Red","Low Carrier MRF, High Red",clean,clean,0,,1,1,2,2,stable,0,0,0,0,0,0,0
MSA,LA,33380,"Minden, LA",Cigna OAP,institutional,inpatient,Inpatient,BOTH,1319747,1319751,4,0,0.38,0.38,0,0.25,0.25,0,99.36,99.36,0,0.64,0.64,0,67.68,67.68,0,31.69,31.69,0,0.9973,0.9973,0,7,7,1,1,1,1,false,false,false,1,"Low Carrier MRF, Low Hospital MRF, High Red","Low Carrier MRF, Low Hospital MRF, High Red",Sparse Sample,Sparse Sample,0,,1,1,3,3,stable,0,0,0,0,0,0,0
MSA,LA,33380,"Minden, LA",UHC Choice POS Plus,institutional,inpatient,Inpatient,BOTH,1320345,1320423,78,0.01,0,0,0,0,0,0,100,100,0,0,0,0,9.46,9.46,0,90.54,90.54,0,0.9978,0.9978,0,0,0,1,1,1,1,false,false,false,1,"Low Carrier MRF, Low Hospital MRF, High Missing","Low Carrier MRF, Low Hospital MRF, High Missing",Sparse Sample,Sparse Sample,0,,1,1,3,3,stable,0,0,0,0,0,0,0
MSA,LA,33380,"Minden, LA",Aetna Choice POS,institutional,outpatient,Outpatient,BOTH,1948762,1924162,-24600,-1.26,15.13,40.79,25.66,20.3,9.83,-10.47,64.57,49.38,-15.19,35.43,50.62,15.19,33.03,24.89,-8.14,31.54,24.49,-7.05,0.9967,0.9401,-0.0566,895,1338,1,1,1,1,false,false,false,1,"Low Carrier MRF, High Red",High Red,clean,clean,1,"Low Carrier MRF, High Red  ->  High Red",1,1,2,1,improved,0,1,1,1,0,0,1
MSA,LA,33380,"Minden, LA",BCBS PPO,institutional,outpatient,Outpatient,BOTH,1955131,2046655,91524,4.68,25.51,59.15,33.64,8.01,3.44,-4.57,66.48,37.41,-29.07,33.52,62.59,29.07,42.95,30.13,-12.82,23.53,7.28,-16.25,1,1,0,543,1958,1,1,1,1,false,false,false,1,High Red,"Low Hospital MRF, High Red",clean,clean,1,"High Red  ->  Low Hospital MRF, High Red",1,1,1,2,regressed,0,1,1,1,0,0,1
MSA,LA,33380,"Minden, LA",Cigna OAP,institutional,outpatient,Outpatient,BOTH,1970136,1976828,6692,0.34,1.73,1.56,-0.17,27.3,20.58,-6.72,70.97,77.87,6.9,29.03,22.13,-6.9,6.83,12.97,6.14,64.14,64.89,0.75,1.0077,0.9659,-0.0418,440,313,1,1,1,1,false,false,false,1,"Low Carrier MRF, High Missing","Low Carrier MRF, High Missing",clean,clean,0,,1,1,2,2,stable,0,0,0,0,0,0,0
MSA,LA,33380,"Minden, LA",UHC Choice POS Plus,institutional,outpatient,Outpatient,BOTH,2018067,2058247,40180,1.99,12.64,16.25,3.61,24.2,21.27,-2.93,63.16,62.49,-0.67,36.84,37.51,0.67,20.52,22.92,2.4,42.63,39.57,-3.06,1.0322,1.0057,-0.0265,665,982,1,1,1,1,false,false,false,1,"Low Carrier MRF, High Red","Low Carrier MRF, High Red",clean,clean,0,,1,1,2,2,stable,0,0,0,0,0,0,0
MSA,LA,33380,"Minden, LA",Aetna Choice POS,professional,outpatient,Professional,BOTH,2059996,2200050,140054,6.8,73.41,74.71,1.3,0,0,0,26.59,25.29,-1.3,73.41,74.71,1.3,9.84,9.21,-0.63,16.75,16.08,-0.67,1.0072,1.0158,0.0086,141257,153621,1,1,1,1,false,false,false,1,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,0,0,0,0,0,0
MSA,LA,33380,"Minden, LA",BCBS PPO,professional,outpatient,Professional,BOTH,2045178,2165920,120742,5.9,72.75,74.4,1.65,0,0,0,27.25,25.6,-1.65,72.75,74.4,1.65,6.08,9.72,3.64,21.16,15.87,-5.29,1,1,0,199206,198812,1,1,1,1,false,false,false,1,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,0,0,0,0,0,0
MSA,LA,33380,"Minden, LA",Cigna OAP,professional,outpatient,Professional,BOTH,1893483,2108843,215360,11.37,62.55,65.39,2.84,0,0,0,37.45,34.61,-2.84,62.55,65.39,2.84,10.48,10.15,-0.33,26.97,24.46,-2.51,0.9258,0.9736,0.0478,61138,64810,1,1,1,1,false,false,false,1,clean,clean,clean,clean,0,,0,0,0,0,still_clean,1,0,0,0,0,0,1
MSA,LA,33380,"Minden, LA",UHC Choice POS Plus,professional,outpatient,Professional,BOTH,2062942,2155959,93017,4.51,65.15,72.4,7.25,0,0,0,34.85,27.6,-7.25,65.15,72.4,7.25,5.57,10.84,5.27,29.28,16.76,-12.52,1.0087,0.9954,-0.0133,44820,99492,1,1,1,1,false,false,false,1,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,1,0,0,0,0,1
MSA,LA,33740,"Monroe, LA",Aetna Choice POS,TOTAL,TOTAL,All,BOTH,5187642,5469127,281485,5.43,49.89,55.83,5.94,6.23,5.27,-0.96,43.88,38.9,-4.98,56.12,61.1,4.98,30.37,17.75,-12.62,13.51,21.15,7.64,1.0411,1.0372,-0.0039,1216006,1361140,1,1,1,1,false,false,false,1,High Red,clean,clean,clean,1,High Red  ->  clean,1,0,1,0,improved,0,1,0,1,0,0,1
MSA,LA,33740,"Monroe, LA",BCBS PPO,TOTAL,TOTAL,All,BOTH,4983060,5272809,289749,5.81,53.99,65.01,11.02,4.62,4.34,-0.28,41.39,30.66,-10.73,58.61,69.34,10.73,30.16,22.5,-7.66,11.23,8.15,-3.08,1,1,0,1404436,1468337,1,1,1,1,false,false,false,1,"Low Hospital MRF, High Red","Low Hospital MRF, High Red",clean,clean,0,,1,1,2,2,stable,0,1,1,0,0,0,1
MSA,LA,33740,"Monroe, LA",Cigna OAP,TOTAL,TOTAL,All,BOTH,5065549,5296091,230542,4.55,33.23,38.18,4.95,10.24,8.07,-2.17,56.53,53.75,-2.78,43.47,46.25,2.78,16.53,20.7,4.17,40,33.05,-6.95,1.0166,1.0044,-0.0122,319464,348300,1,1,1,1,false,false,false,1,clean,High Red,clean,clean,1,clean  ->  High Red,0,1,0,1,regressed,0,0,0,1,0,0,1
MSA,LA,33740,"Monroe, LA",UHC Choice POS Plus,TOTAL,TOTAL,All,BOTH,5101073,5292293,191220,3.75,46.94,49.53,2.59,3.24,3.26,0.02,49.82,47.21,-2.61,50.18,52.79,2.61,15.67,11.07,-4.6,34.15,36.14,1.99,1.0237,1.0037,-0.02,171464,377507,1,1,1,1,false,false,false,1,Low Hospital MRF,Low Hospital MRF,clean,clean,0,,1,1,1,1,stable,0,0,0,0,0,0,0
MSA,LA,33740,"Monroe, LA",Aetna Choice POS,institutional,inpatient,Inpatient,BOTH,1128408,1202048,73640,6.53,9.92,5.5,-4.42,2.24,1.32,-0.92,87.84,93.17,5.33,12.16,6.83,-5.33,84.36,41.5,-42.86,3.47,51.67,48.2,1.015,0.9355,-0.0795,225,100,1,1,1,1,false,false,false,1,"Low Carrier MRF, Low Hospital MRF, High Red","Low Carrier MRF, Low Hospital MRF, High Red, High Missing",clean,clean,1,"Low Carrier MRF, Low Hospital MRF, High Red  ->  Low Carrier MRF, Low Hospital MRF, High Red, High Missing",1,1,3,4,regressed,0,1,0,1,0,0,1
MSA,LA,33740,"Monroe, LA",BCBS PPO,institutional,inpatient,Inpatient,BOTH,1111782,1284912,173130,15.57,35.57,65.94,30.37,11.75,9.99,-1.76,52.68,24.07,-28.61,47.32,75.93,28.61,52.04,23.55,-28.49,0.65,0.52,-0.13,1,1,0,1729,5042,1,1,1,1,false,false,false,1,High Red,High Red,clean,clean,0,,1,1,1,1,stable,1,1,1,0,0,0,1
MSA,LA,33740,"Monroe, LA",Cigna OAP,institutional,inpatient,Inpatient,BOTH,1182932,1231632,48700,4.12,0,7.46,7.46,14.65,12.96,-1.69,85.35,79.58,-5.77,14.65,20.42,5.77,9.83,16.9,7.07,75.52,62.68,-12.84,1.064,0.9585,-0.1055,157,338,1,1,1,1,false,false,false,1,"Low Carrier MRF, High Missing","Low Carrier MRF, High Missing",clean,clean,0,,1,1,2,2,stable,0,1,0,0,0,0,1
MSA,LA,33740,"Monroe, LA",UHC Choice POS Plus,institutional,inpatient,Inpatient,BOTH,1177318,1184225,6907,0.59,60.33,46.08,-14.25,2.97,9.73,6.76,36.7,44.2,7.5,63.3,55.8,-7.5,13.07,13.96,0.89,23.63,30.23,6.6,1.0589,0.9216,-0.1373,1142,1025,1,1,1,1,false,false,false,1,Low Hospital MRF,clean,clean,clean,1,Low Hospital MRF  ->  clean,1,0,1,0,improved,0,0,1,1,0,0,1
MSA,LA,33740,"Monroe, LA",Aetna Choice POS,institutional,outpatient,Outpatient,BOTH,1922208,1980130,57922,3.01,38.74,56.83,18.09,15.5,13.74,-1.76,45.77,29.42,-16.35,54.23,70.58,16.35,23.3,15.97,-7.33,22.46,13.45,-9.01,1.0193,1.061,0.0417,3098,6697,1,1,1,1,false,false,false,1,High Red,clean,clean,clean,1,High Red  ->  clean,1,0,1,0,improved,0,1,1,1,0,0,1
MSA,LA,33740,"Monroe, LA",BCBS PPO,institutional,outpatient,Outpatient,BOTH,1885822,1866350,-19472,-1.03,42.5,49.64,7.14,5.29,5.37,0.08,52.22,44.99,-7.23,47.78,55.01,7.23,41.75,38.69,-3.06,10.47,6.29,-4.18,1,1,0,8842,12155,1,1,1,1,false,false,false,1,High Red,High Red,clean,clean,0,,1,1,1,1,stable,0,0,0,0,0,0,0
MSA,LA,33740,"Monroe, LA",Cigna OAP,institutional,outpatient,Outpatient,BOTH,1843431,1828950,-14481,-0.79,10.36,12.01,1.65,18.75,14.64,-4.11,70.89,73.35,2.46,29.11,26.65,-2.46,31.23,41.23,10,39.66,32.12,-7.54,0.9775,0.98,0.0025,1641,2196,1,1,1,1,false,false,false,1,"Low Carrier MRF, High Red","Low Carrier MRF, High Red",clean,clean,0,,1,1,2,2,stable,0,0,0,0,0,0,0
MSA,LA,33740,"Monroe, LA",UHC Choice POS Plus,institutional,outpatient,Outpatient,BOTH,1843562,1844904,1342,0.07,20.08,19.91,-0.17,7.08,3.12,-3.96,72.84,76.97,4.13,27.16,23.03,-4.13,28,13.07,-14.93,44.84,63.9,19.06,0.9776,0.9885,0.0109,5887,5933,1,1,1,1,false,false,false,1,"Low Carrier MRF, High Red","Low Carrier MRF, Low Hospital MRF, High Missing",clean,clean,1,"Low Carrier MRF, High Red  ->  Low Carrier MRF, Low Hospital MRF, High Missing",1,1,2,3,regressed,0,1,0,1,0,0,1
MSA,LA,33740,"Monroe, LA",Aetna Choice POS,professional,outpatient,Professional,BOTH,2137025,2286950,149925,7.02,81.02,81.42,0.4,0,0,0,18.98,18.58,-0.4,81.02,81.42,0.4,8.21,6.81,-1.4,10.77,11.77,1,1.0763,1.078,0.0017,1212683,1354343,1,1,1,1,false,false,false,1,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,0,0,0,0,0,0
MSA,LA,33740,"Monroe, LA",BCBS PPO,professional,outpatient,Professional,BOTH,1985456,2121546,136090,6.85,75.21,77.96,2.75,0,0,0,24.79,22.04,-2.75,75.21,77.96,2.75,6.9,7.63,0.73,17.89,14.41,-3.48,1,1,0,1393865,1451140,1,1,1,1,false,false,false,1,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,0,0,0,0,0,0
MSA,LA,33740,"Monroe, LA",Cigna OAP,professional,outpatient,Professional,BOTH,2039185,2235509,196324,9.63,73.17,76.51,3.34,0,0,0,26.83,23.49,-3.34,73.17,76.51,3.34,7.12,6,-1.12,19.71,17.49,-2.22,1.0271,1.0537,0.0266,317666,345766,1,1,1,1,false,false,false,1,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,0,0,0,0,0,0
MSA,LA,33740,"Monroe, LA",UHC Choice POS Plus,professional,outpatient,Professional,BOTH,2080193,2263163,182970,8.8,63.17,75.48,12.31,0,0,0,36.83,24.52,-12.31,63.17,75.48,12.31,6.22,7.93,1.71,30.62,16.6,-14.02,1.0477,1.0668,0.0191,164435,370549,1,1,1,1,false,false,false,1,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,1,1,0,0,0,1
MSA,LA,34020,"Morgan City, LA",Aetna Choice POS,TOTAL,TOTAL,All,BOTH,5298065,5472614,174549,3.29,32.49,36.48,3.99,6.06,4.35,-1.71,61.45,59.17,-2.28,38.55,40.83,2.28,12.91,12.96,0.05,48.55,46.2,-2.35,1.0195,0.9879,-0.0316,171952,198091,1,1,1,1,false,false,false,1,clean,Low Hospital MRF,clean,clean,1,clean  ->  Low Hospital MRF,0,1,0,1,regressed,0,0,0,1,0,0,1
MSA,LA,34020,"Morgan City, LA",BCBS PPO,TOTAL,TOTAL,All,BOTH,5196917,5539791,342874,6.6,37.81,50.31,12.5,2.91,0.41,-2.5,59.27,49.28,-9.99,40.73,50.72,9.99,19.86,33.34,13.48,39.42,15.94,-23.48,1,1,0,197498,190091,1,1,1,1,false,false,false,1,Low Hospital MRF,"Low Hospital MRF, High Red",clean,clean,1,"Low Hospital MRF  ->  Low Hospital MRF, High Red",1,1,1,2,regressed,0,1,1,1,0,0,1
MSA,LA,34020,"Morgan City, LA",Cigna OAP,TOTAL,TOTAL,All,BOTH,5215992,5430352,214360,4.11,24.13,25.01,0.88,3.34,5.61,2.27,72.54,69.37,-3.17,27.46,30.63,3.17,6.07,8.58,2.51,66.47,60.8,-5.67,1.0037,0.9802,-0.0235,55884,57925,1,1,1,1,false,false,false,1,"Low Carrier MRF, Low Hospital MRF, High Missing",High Missing,clean,clean,1,"Low Carrier MRF, Low Hospital MRF, High Missing  ->  High Missing",1,1,3,1,improved,0,0,0,1,0,0,1
MSA,LA,34020,"Morgan City, LA",UHC Choice POS Plus,TOTAL,TOTAL,All,BOTH,5362992,5504661,141669,2.64,26.06,39.39,13.33,0.69,0.27,-0.42,73.25,60.34,-12.91,26.75,39.66,12.91,21.72,28.57,6.85,51.53,31.76,-19.77,1.032,0.9937,-0.0383,45372,94598,1,1,1,1,false,false,false,1,"Low Hospital MRF, High Red, High Missing","Low Hospital MRF, High Red",clean,clean,1,"Low Hospital MRF, High Red, High Missing  ->  Low Hospital MRF, High Red",1,1,3,2,improved,0,1,1,1,0,0,1
MSA,LA,34020,"Morgan City, LA",Aetna Choice POS,institutional,inpatient,Inpatient,BOTH,1310638,1356220,45582,3.48,0,0,0,24.15,17.4,-6.75,75.85,82.6,6.75,24.15,17.4,-6.75,8.66,20.7,12.04,67.2,61.9,-5.3,1.0609,0.9607,-0.1002,116,72,1,1,1,1,false,false,false,1,"Low Carrier MRF, High Missing","Low Carrier MRF, High Red, High Missing",clean,Sparse Sample,1,"Low Carrier MRF, High Missing  ->  Low Carrier MRF, High Red, High Missing",1,1,2,3,regressed,0,1,0,1,0,0,1
MSA,LA,34020,"Morgan City, LA",BCBS PPO,institutional,inpatient,Inpatient,BOTH,1235364,1411737,176373,14.28,0,46.47,46.47,12.23,1.6,-10.63,87.77,51.93,-35.84,12.23,48.07,35.84,6.55,47.18,40.63,81.22,4.76,-76.46,1,1,0,102,826,1,1,1,1,false,false,false,1,"Low Carrier MRF, High Missing","Low Hospital MRF, High Red",clean,clean,1,"Low Carrier MRF, High Missing  ->  Low Hospital MRF, High Red",1,1,2,2,stable,1,1,1,1,0,0,1
MSA,LA,34020,"Morgan City, LA",Cigna OAP,institutional,inpatient,Inpatient,BOTH,1330055,1411382,81327,6.11,0,0,0,13.01,21.52,8.51,86.99,78.48,-8.51,13.01,21.52,8.51,4.27,15,10.73,82.72,63.47,-19.25,1.0767,0.9997,-0.077,11,76,1,1,1,1,false,false,false,1,"Low Carrier MRF, High Missing","Low Carrier MRF, High Missing",Sparse Sample,Sparse Sample,0,,1,1,2,2,stable,0,1,0,0,0,0,1
MSA,LA,34020,"Morgan City, LA",UHC Choice POS Plus,institutional,inpatient,Inpatient,BOTH,1380555,1327128,-53427,-3.87,1.09,19.73,18.64,2.45,0.92,-1.53,96.46,79.34,-17.12,3.54,20.66,17.12,57.16,76.39,19.23,39.3,2.96,-36.34,1.1175,0.9401,-0.1774,19,591,1,1,1,1,false,false,false,1,"Low Carrier MRF, Low Hospital MRF, High Red","Low Carrier MRF, Low Hospital MRF, High Red","Off vs BCBS, Sparse Sample",clean,0,,1,1,3,3,stable,0,1,1,0,0,0,1
MSA,LA,34020,"Morgan City, LA",Aetna Choice POS,institutional,outpatient,Outpatient,BOTH,1930250,1936089,5839,0.3,11.28,17.62,6.34,0.24,0.12,-0.12,88.48,82.26,-6.22,11.52,17.74,6.22,19.06,13.43,-5.63,69.43,68.82,-0.61,0.9962,0.9897,-0.0065,65,114,1,1,1,1,false,false,false,1,"Low Carrier MRF, Low Hospital MRF, High Missing","Low Carrier MRF, Low Hospital MRF, High Missing",Sparse Sample,clean,0,,1,1,3,3,stable,0,0,0,0,0,0,0
MSA,LA,34020,"Morgan City, LA",BCBS PPO,institutional,outpatient,Outpatient,BOTH,1937675,1956285,18610,0.96,27.36,26.68,-0.68,0.01,0.01,0,72.62,73.31,0.69,27.38,26.69,-0.69,41.43,51,9.57,31.19,22.31,-8.88,1,1,0,431,1120,1,1,1,1,false,false,false,1,"Low Hospital MRF, High Red","Low Hospital MRF, High Red",clean,clean,0,,1,1,2,2,stable,0,0,0,0,0,0,0
MSA,LA,34020,"Morgan City, LA",Cigna OAP,institutional,outpatient,Outpatient,BOTH,1934553,1934153,-400,-0.02,1.15,1.53,0.38,0.05,0.05,0,98.79,98.41,-0.38,1.21,1.59,0.38,5.69,5.89,0.2,93.1,92.53,-0.57,0.9984,0.9887,-0.0097,20,29,1,1,1,1,false,false,false,1,"Low Carrier MRF, Low Hospital MRF, High Missing","Low Carrier MRF, Low Hospital MRF, High Missing",Sparse Sample,Sparse Sample,0,,1,1,3,3,stable,0,0,0,0,0,0,0
MSA,LA,34020,"Morgan City, LA",UHC Choice POS Plus,institutional,outpatient,Outpatient,BOTH,1929942,1923541,-6401,-0.33,5.24,14.14,8.9,0.17,0.14,-0.03,94.59,85.72,-8.87,5.41,14.28,8.87,14.44,16.07,1.63,80.15,69.65,-10.5,0.996,0.9833,-0.0127,158,1440,1,1,1,1,false,false,false,1,"Low Carrier MRF, Low Hospital MRF, High Missing","Low Carrier MRF, Low Hospital MRF, High Missing",clean,clean,0,,1,1,3,3,stable,0,1,0,0,0,0,1
MSA,LA,34020,"Morgan City, LA",Aetna Choice POS,professional,outpatient,Professional,BOTH,2057177,2180305,123128,5.99,73.09,75.91,2.82,0,0,0,26.91,24.09,-2.82,73.09,75.91,2.82,9.84,7.74,-2.1,17.07,16.35,-0.72,1.0165,1.0039,-0.0126,171771,197905,1,1,1,1,false,false,false,1,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,0,0,0,0,0,0
MSA,LA,34020,"Morgan City, LA",BCBS PPO,professional,outpatient,Professional,BOTH,2023878,2171769,147891,7.31,70.9,74.09,3.19,0,0,0,29.1,25.91,-3.19,70.9,74.09,3.19,7.33,8.44,1.11,21.77,17.47,-4.3,1,1,0,196965,188145,1,1,1,1,false,false,false,1,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,0,0,0,0,0,0
MSA,LA,34020,"Morgan City, LA",Cigna OAP,professional,outpatient,Professional,BOTH,1951384,2084817,133433,6.84,63.34,63.73,0.39,0,0,0,36.66,36.27,-0.39,63.34,63.73,0.39,7.67,6.72,-0.95,28.99,29.55,0.56,0.9642,0.96,-0.0042,55853,57820,1,1,1,1,false,false,false,1,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,0,0,0,0,0,0
MSA,LA,34020,"Morgan City, LA",UHC Choice POS Plus,professional,outpatient,Professional,BOTH,2052495,2253993,201498,9.82,62.43,72.51,10.08,0,0,0,37.57,27.49,-10.08,62.43,72.51,10.08,4.71,11.1,6.39,32.86,16.39,-16.47,1.0141,1.0379,0.0238,45195,92567,1,1,1,1,false,false,false,1,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,1,1,0,0,0,1
MSA,LA,35020,"Natchez, MS-LA",Aetna Choice POS,TOTAL,TOTAL,All,BOTH,5417055,5601996,184941,3.41,34.63,42.02,7.39,4.4,1.65,-2.75,60.97,56.32,-4.65,39.03,43.68,4.65,19.85,15.26,-4.59,41.13,41.07,-0.06,1.0365,1.0067,-0.0298,221606,258283,1,1,2,2,true,true,true,2,Low Hospital MRF,Low Hospital MRF,clean,clean,0,,1,1,1,1,stable,0,0,0,0,0,0,0
MSA,LA,35020,"Natchez, MS-LA",BCBS PPO,TOTAL,TOTAL,All,BOTH,5226201,5564863,338662,6.48,38.11,55.71,17.6,17.23,3.89,-13.34,44.66,40.4,-4.26,55.34,59.6,4.26,23.48,22.93,-0.55,21.18,17.46,-3.72,1,1,0,125059,165950,1,1,2,2,true,true,true,2,High Red,"Low Hospital MRF, High Red",clean,clean,1,"High Red  ->  Low Hospital MRF, High Red",1,1,1,2,regressed,0,0,1,1,0,0,1
MSA,LA,35020,"Natchez, MS-LA",Cigna OAP,TOTAL,TOTAL,All,BOTH,5008850,5292152,283302,5.66,29.03,28.7,-0.33,8.58,6.95,-1.63,62.39,64.35,1.96,37.61,35.65,-1.96,14.84,16.4,1.56,47.54,47.95,0.41,0.9584,0.951,-0.0074,63132,76001,1,1,2,2,true,true,true,2,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,0,0,0,0,0,0
MSA,LA,35020,"Natchez, MS-LA",UHC Choice POS Plus,TOTAL,TOTAL,All,BOTH,5000329,5150649,150320,3.01,30.77,35.41,4.64,6.41,7.08,0.67,62.81,57.52,-5.29,37.19,42.48,5.29,23.5,24.87,1.37,39.32,32.65,-6.67,0.9568,0.9256,-0.0312,65103,144664,1,1,2,2,true,true,true,2,High Red,High Red,clean,clean,0,,1,1,1,1,stable,0,0,0,0,0,0,0
MSA,LA,35020,"Natchez, MS-LA",Aetna Choice POS,institutional,inpatient,Inpatient,BOTH,1274132,1364257,90125,7.07,0,0,0,0.06,0,-0.06,99.94,100,0.06,0.06,0,-0.06,0,3.6,3.6,99.94,96.4,-3.54,1.0349,0.9316,-0.1033,3,1,1,1,2,2,true,true,true,2,"Low Carrier MRF, Low Hospital MRF, High Missing","Low Carrier MRF, Low Hospital MRF, High Missing",Sparse Sample,Sparse Sample,0,,1,1,3,3,stable,0,0,0,0,0,0,0
