msa_cbsa_name,carrier_plan_name,v5_spend_per_1k,v5_rate_rank,v6_spend_per_1k,v6_rate_rank,v7_spend_per_1k,v7_rate_rank
"Battle Creek, MI MSA",Cigna PPO,5226234.0,5,5052719.0,8,5544080.0,4
"Battle Creek, MI MSA",UHC Choice POS Plus,,,4805768.0,1,5370741.0,1
"Battle Creek, MI MSA",UHC POS,4926635.0,1,4862979.0,2,5392235.0,2
"Battle Creek, MI MSA",UHC PPO,,,4883537.0,3,5411892.0,3
"Bay City, MI MSA",Aetna Choice POS,4820981.0,2,4708973.0,5,5431397.0,1
"Bay City, MI MSA",Aetna Open Choice PPO,4822170.0,3,4710883.0,6,5431632.0,2
"Bay City, MI MSA",BCBS PPO,4914879.0,6,4777374.0,9,5458419.0,6
"Bay City, MI MSA",Cigna LocalPlus,,,4688606.0,4,5439067.0,3
"Bay City, MI MSA",Cigna OAP,4893428.0,5,4711703.0,8,5457740.0,5
"Bay City, MI MSA",Cigna PPO,4892761.0,4,4711599.0,7,5452276.0,4
"Bay City, MI MSA",UHC Choice POS Plus,,,4669148.0,2,5490804.0,8
"Bay City, MI MSA",UHC POS,4790448.0,1,4667220.0,1,5489806.0,7
"Bay City, MI MSA",UHC PPO,,,4683749.0,3,5501663.0,9
"Beaumont-Port Arthur, TX MSA",Aetna Choice POS,5334192.0,5,5270280.0,8,5420414.0,7
"Beaumont-Port Arthur, TX MSA",Aetna Open Choice PPO,5335206.0,6,5273676.0,9,5420743.0,8
"Beaumont-Port Arthur, TX MSA",BCBS PPO,5320781.0,4,5215095.0,6,5385187.0,4
"Beaumont-Port Arthur, TX MSA",Cigna LocalPlus,,,5118478.0,3,5248127.0,1
"Beaumont-Port Arthur, TX MSA",Cigna OAP,5224124.0,3,5139435.0,5,5297624.0,3
"Beaumont-Port Arthur, TX MSA",Cigna PPO,5218873.0,2,5121218.0,4,5283487.0,2
"Beaumont-Port Arthur, TX MSA",UHC Choice POS Plus,,,5095417.0,1,5387223.0,5
"Beaumont-Port Arthur, TX MSA",UHC POS,5113470.0,1,5096271.0,2,5387430.0,6
"Beaumont-Port Arthur, TX MSA",UHC PPO,,,5218723.0,7,5509473.0,9
"Bellingham, WA MSA",Aetna Choice POS,6486732.0,1,6947148.0,2,6854211.0,3
"Bellingham, WA MSA",Aetna Open Choice PPO,6490082.0,2,6955440.0,3,6852985.0,2
"Bellingham, WA MSA",BCBS PPO,7041694.0,6,7183131.0,9,7013825.0,9
"Bellingham, WA MSA",Cigna LocalPlus,,,6889380.0,1,6744712.0,1
"Bellingham, WA MSA",Cigna OAP,6539729.0,4,6981052.0,5,6931601.0,4
"Bellingham, WA MSA",Cigna PPO,6522947.0,3,6981020.0,4,6932130.0,5
"Bellingham, WA MSA",UHC Choice POS Plus,,,7026356.0,6,6933661.0,6
"Bellingham, WA MSA",UHC POS,6557111.0,5,7035784.0,7,6939762.0,7
"Bellingham, WA MSA",UHC PPO,,,7151375.0,8,6971297.0,8
"Bend, OR MSA",Aetna Choice POS,7047779.0,2,6933538.0,4,7175543.0,4
"Bend, OR MSA",Aetna Open Choice PPO,7042611.0,1,6935377.0,5,7175784.0,5
"Bend, OR MSA",BCBS PPO,7166892.0,5,7019790.0,9,7349829.0,9
"Bend, OR MSA",Cigna LocalPlus,,,6821501.0,1,7146721.0,1
"Bend, OR MSA",Cigna OAP,7109071.0,3,6850435.0,3,7151552.0,3
"Bend, OR MSA",Cigna PPO,7126447.0,4,6841694.0,2,7149704.0,2
"Bend, OR MSA",UHC Choice POS Plus,,,6980899.0,6,7265653.0,6
"Bend, OR MSA",UHC POS,7243168.0,6,6982130.0,7,7267609.0,7
"Bend, OR MSA",UHC PPO,,,6982965.0,8,7269895.0,8
"Billings, MT MSA",Aetna Choice POS,5950464.0,4,5777796.0,2,6488711.0,6
"Billings, MT MSA",Aetna Open Choice PPO,5953234.0,5,5769672.0,1,6488941.0,7
"Billings, MT MSA",BCBS PPO,5931737.0,1,5833083.0,8,6490966.0,8
"Billings, MT MSA",Cigna LocalPlus,,,5790860.0,4,6421975.0,1
"Billings, MT MSA",Cigna OAP,5935826.0,3,5791943.0,5,6422684.0,2
"Billings, MT MSA",Cigna PPO,5933480.0,2,5788959.0,3,6424036.0,3
"Billings, MT MSA",UHC Choice POS Plus,,,5797366.0,6,6460319.0,4
"Billings, MT MSA",UHC POS,6129236.0,6,5892633.0,9,6548238.0,9
"Billings, MT MSA",UHC PPO,,,5809395.0,7,6465095.0,5
"Binghamton, NY MSA",Aetna Choice POS,5520561.0,3,5383675.0,1,5937208.0,1
"Binghamton, NY MSA",Aetna Open Choice PPO,5459511.0,2,5451237.0,2,5942154.0,2
"Binghamton, NY MSA",Anthem BCBS NY Empire PPO,5582040.0,4,5528266.0,3,5948272.0,3
"Binghamton, NY MSA",BCBS PPO,226791.0,1,5609254.0,7,6057231.0,6
"Binghamton, NY MSA",Cigna LocalPlus,,,5542790.0,4,6027154.0,4
"Binghamton, NY MSA",Cigna OAP,5680835.0,6,5558350.0,6,6064885.0,7
"Binghamton, NY MSA",Cigna PPO,5675125.0,5,5554510.0,5,6054224.0,5
"Binghamton, NY MSA",UHC Choice POS Plus,,,5742629.0,10,6302920.0,8
"Binghamton, NY MSA",UHC POS,5821363.0,7,5739322.0,8,6303948.0,9
"Binghamton, NY MSA",UHC PPO,,,5740927.0,9,6308963.0,10
"Birmingham-Hoover, AL MSA",Aetna Choice POS,4782605.0,1,4616186.0,1,5339879.0,6
"Birmingham-Hoover, AL MSA",Aetna Open Choice PPO,4788510.0,2,4639753.0,3,5339804.0,5
"Birmingham-Hoover, AL MSA",BCBS PPO,4817764.0,3,4664333.0,5,5353798.0,7
"Birmingham-Hoover, AL MSA",Cigna LocalPlus,,,4681273.0,6,5440452.0,9
"Birmingham-Hoover, AL MSA",Cigna OAP,5062346.0,6,4689235.0,7,5432417.0,8
"Birmingham-Hoover, AL MSA",Cigna PPO,5029704.0,5,4758671.0,9,5260398.0,1
"Birmingham-Hoover, AL MSA",UHC Choice POS Plus,,,4644485.0,4,5276584.0,2
"Birmingham-Hoover, AL MSA",UHC POS,4846218.0,4,4639375.0,2,5277023.0,3
"Birmingham-Hoover, AL MSA",UHC PPO,,,4735690.0,8,5311896.0,4
"Bismarck, ND MSA",Aetna Choice POS,6615910.0,2,6391015.0,6,6451692.0,2
"Bismarck, ND MSA",Aetna Open Choice PPO,6616688.0,3,6393941.0,7,6451971.0,3
"Bismarck, ND MSA",BCBS PPO,6711172.0,6,6399985.0,8,6678632.0,8
"Bismarck, ND MSA",Cigna LocalPlus,,,6283586.0,3,6381115.0,1
"Bismarck, ND MSA",Cigna OAP,6679688.0,4,6333729.0,4,6469143.0,5
"Bismarck, ND MSA",Cigna PPO,6681100.0,5,6341805.0,5,6462672.0,4
"Bismarck, ND MSA",UHC Choice POS Plus,,,6545656.0,9,6763053.0,9
"Bismarck, ND MSA",UHC POS,6557698.0,1,6266055.0,1,6573704.0,7
"Bismarck, ND MSA",UHC PPO,,,6266139.0,2,6573701.0,6
"Blacksburg-Christiansburg-Radford, VA MSA",Aetna Choice POS,5808226.0,2,5681736.0,2,6071698.0,2
"Blacksburg-Christiansburg-Radford, VA MSA",Aetna Open Choice PPO,5804663.0,1,5681463.0,1,6070254.0,1
"Blacksburg-Christiansburg-Radford, VA MSA",BCBS PPO,5985775.0,6,5962690.0,8,6306193.0,9
"Blacksburg-Christiansburg-Radford, VA MSA",Cigna LocalPlus,,,5865380.0,4,6119202.0,6
"Blacksburg-Christiansburg-Radford, VA MSA",Cigna OAP,5890225.0,4,5878830.0,5,6121256.0,7
"Blacksburg-Christiansburg-Radford, VA MSA",Cigna PPO,5888862.0,3,5846477.0,3,6116083.0,5
"Blacksburg-Christiansburg-Radford, VA MSA",UHC Choice POS Plus,,,5892603.0,6,6111124.0,3
"Blacksburg-Christiansburg-Radford, VA MSA",UHC POS,5928802.0,5,5893489.0,7,6111912.0,4
"Blacksburg-Christiansburg-Radford, VA MSA",UHC PPO,,,5970086.0,9,6167904.0,8
"Bloomington, IN MSA",Aetna Choice POS,6096401.0,4,5738658.0,1,6146710.0,1
"Bloomington, IN MSA",Aetna Open Choice PPO,6088076.0,3,5745534.0,2,6156213.0,2
"Bloomington, IN MSA",BCBS PPO,6382188.0,6,5961605.0,9,6224995.0,3
"Bloomington, IN MSA",Cigna LocalPlus,,,5889420.0,3,6370025.0,7
"Bloomington, IN MSA",Cigna OAP,5979810.0,1,5906920.0,5,6372662.0,8
"Bloomington, IN MSA",Cigna PPO,5992482.0,2,5903440.0,4,6379990.0,9
"Bloomington, IN MSA",UHC Choice POS Plus,,,5921157.0,8,6261936.0,5
"Bloomington, IN MSA",UHC POS,6121005.0,5,5914325.0,7,6260002.0,4
"Bloomington, IN MSA",UHC PPO,,,5907304.0,6,6263064.0,6
"Bloomington-Normal, IL MSA",Aetna Choice POS,5645775.0,2,5377090.0,1,5759754.0,2
"Bloomington-Normal, IL MSA",Aetna Open Choice PPO,5644194.0,1,5385467.0,2,5758226.0,1
"Bloomington-Normal, IL MSA",BCBS PPO,5672949.0,3,5630675.0,3,6034472.0,3
"Bloomington-Normal, IL MSA",Cigna LocalPlus,,,5712754.0,4,6049828.0,6
"Bloomington-Normal, IL MSA",Cigna OAP,5824282.0,4,5714749.0,5,6047888.0,5
"Bloomington-Normal, IL MSA",Cigna PPO,5831591.0,5,5715798.0,6,6046264.0,4
"Bloomington-Normal, IL MSA",UHC Choice POS Plus,,,6076158.0,9,6380298.0,9
"Bloomington-Normal, IL MSA",UHC POS,6253398.0,6,6064815.0,8,6378893.0,7
"Bloomington-Normal, IL MSA",UHC PPO,,,6055746.0,7,6380264.0,8
"Boise City-Nampa, ID MSA",Aetna Choice POS,6375531.0,4,6232119.0,7,6381003.0,6
"Boise City-Nampa, ID MSA",Aetna Open Choice PPO,6376115.0,5,6241337.0,8,6380405.0,5
"Boise City-Nampa, ID MSA",BCBS PPO,6554633.0,6,6337595.0,9,6789629.0,9
"Boise City-Nampa, ID MSA",Cigna LocalPlus,,,6039420.0,1,6300981.0,2
"Boise City-Nampa, ID MSA",Cigna OAP,6230486.0,1,6047489.0,2,6285145.0,1
"Boise City-Nampa, ID MSA",Cigna PPO,6316517.0,3,6108067.0,3,6335735.0,3
"Boise City-Nampa, ID MSA",UHC Choice POS Plus,,,6175748.0,5,6395280.0,8
"Boise City-Nampa, ID MSA",UHC POS,6272043.0,2,6177976.0,6,6394718.0,7
"Boise City-Nampa, ID MSA",UHC PPO,,,6136531.0,4,6350570.0,4
"Boston-Cambridge-Quincy, MA-NH MSA",Aetna Choice POS,6203783.0,1,5694054.0,1,6365471.0,2
"Boston-Cambridge-Quincy, MA-NH MSA",Aetna Open Choice PPO,6230331.0,3,5771518.0,2,6399517.0,3
"Boston-Cambridge-Quincy, MA-NH MSA",BCBS PPO,6312829.0,5,6056068.0,4,6645859.0,7
"Boston-Cambridge-Quincy, MA-NH MSA",Cigna LocalPlus,,,5948785.0,3,6333992.0,1
"Boston-Cambridge-Quincy, MA-NH MSA",Cigna OAP,6215773.0,2,6122674.0,6,6485162.0,5
"Boston-Cambridge-Quincy, MA-NH MSA",Cigna PPO,6237714.0,4,6118597.0,5,6477180.0,4
"Boston-Cambridge-Quincy, MA-NH MSA",UHC Choice POS Plus,,,6366521.0,9,6622510.0,6
"Boston-Cambridge-Quincy, MA-NH MSA",UHC POS,6328303.0,6,6256347.0,7,6713560.0,8
"Boston-Cambridge-Quincy, MA-NH MSA",UHC PPO,,,6281444.0,8,6719520.0,9
"Boulder, CO MSA",Aetna Choice POS,6545931.0,3,6027776.0,2,6643864.0,2
"Boulder, CO MSA",Aetna Open Choice PPO,6533452.0,2,6022583.0,1,6646149.0,3
"Boulder, CO MSA",BCBS PPO,6973706.0,6,6733510.0,9,7042751.0,9
"Boulder, CO MSA",Cigna LocalPlus,,,6052823.0,3,6391234.0,1
"Boulder, CO MSA",Cigna OAP,6448426.0,1,6342012.0,4,6726965.0,4
"Boulder, CO MSA",Cigna PPO,6569726.0,4,6385919.0,5,6765523.0,5
"Boulder, CO MSA",UHC Choice POS Plus,,,6615552.0,7,6912511.0,7
"Boulder, CO MSA",UHC POS,6758986.0,5,6482856.0,6,6822837.0,6
"Boulder, CO MSA",UHC PPO,,,6643477.0,8,6970001.0,8
"Bowling Green, KY MSA",Aetna Choice POS,6025000.0,4,5938905.0,6,6338450.0,5
"Bowling Green, KY MSA",Aetna Open Choice PPO,6033376.0,5,5939574.0,8,6344378.0,6
"Bowling Green, KY MSA",BCBS PPO,5781093.0,1,5684747.0,1,6213601.0,4
"Bowling Green, KY MSA",Cigna LocalPlus,,,5808086.0,4,6207245.0,2
"Bowling Green, KY MSA",Cigna OAP,5834205.0,3,5807834.0,3,6208218.0,3
"Bowling Green, KY MSA",Cigna PPO,5798525.0,2,5792080.0,2,6203611.0,1
"Bowling Green, KY MSA",UHC Choice POS Plus,,,5939379.0,7,6500571.0,8
"Bowling Green, KY MSA",UHC POS,6036937.0,6,5948383.0,9,6502127.0,9
"Bowling Green, KY MSA",UHC PPO,,,5884694.0,5,6359360.0,7
"Bremerton-Silverdale, WA MSA",Aetna Choice POS,6579754.0,6,5997338.0,6,6593831.0,9
"Bremerton-Silverdale, WA MSA",Aetna Open Choice PPO,6577355.0,5,5990362.0,4,6591238.0,8
"Bremerton-Silverdale, WA MSA",BCBS PPO,6334273.0,3,6068342.0,9,6585750.0,6
"Bremerton-Silverdale, WA MSA",Cigna LocalPlus,,,5764518.0,1,6291219.0,1
"Bremerton-Silverdale, WA MSA",Cigna OAP,6268221.0,2,5859438.0,3,6422711.0,3
"Bremerton-Silverdale, WA MSA",Cigna PPO,6260881.0,1,5858965.0,2,6422199.0,2
"Bremerton-Silverdale, WA MSA",UHC Choice POS Plus,,,5991974.0,5,6563222.0,4
"Bremerton-Silverdale, WA MSA",UHC POS,6540009.0,4,5998462.0,7,6566956.0,5
"Bremerton-Silverdale, WA MSA",UHC PPO,,,6011080.0,8,6587521.0,7
"Bridgeport-Stamford-Norwalk, CT MSA",Aetna Choice POS,6519203.0,3,6523245.0,9,6715020.0,8
"Bridgeport-Stamford-Norwalk, CT MSA",Aetna Open Choice PPO,6354324.0,1,6357973.0,8,6719688.0,9
"Bridgeport-Stamford-Norwalk, CT MSA",BCBS PPO,6472782.0,2,6141475.0,2,6534839.0,3
"Bridgeport-Stamford-Norwalk, CT MSA",Cigna LocalPlus,,,6222823.0,4,6591747.0,7
"Bridgeport-Stamford-Norwalk, CT MSA",Cigna OAP,6641546.0,5,6213071.0,3,6567112.0,4
"Bridgeport-Stamford-Norwalk, CT MSA",Cigna PPO,6526133.0,4,6117576.0,1,6454359.0,1
"Bridgeport-Stamford-Norwalk, CT MSA",UHC Choice POS Plus,,,6243216.0,5,6574737.0,5
"Bridgeport-Stamford-Norwalk, CT MSA",UHC POS,6782513.0,6,6245305.0,6,6580176.0,6
"Bridgeport-Stamford-Norwalk, CT MSA",UHC PPO,,,6253564.0,7,6528192.0,2
"Brownsville-Harlingen, TX MSA",Aetna Choice POS,5397749.0,2,5331862.0,1,5607591.0,4
"Brownsville-Harlingen, TX MSA",Aetna Open Choice PPO,5406445.0,3,5335445.0,2,5610636.0,5
"Brownsville-Harlingen, TX MSA",BCBS PPO,5378829.0,1,5466306.0,8,5534506.0,1
"Brownsville-Harlingen, TX MSA",Cigna LocalPlus,,,5399636.0,6,5730757.0,8
"Brownsville-Harlingen, TX MSA",Cigna OAP,5524817.0,4,5398780.0,5,5636130.0,6
"Brownsville-Harlingen, TX MSA",Cigna PPO,5533592.0,6,5441368.0,7,5735350.0,9
"Brownsville-Harlingen, TX MSA",UHC Choice POS Plus,,,5398777.0,4,5574096.0,3
"Brownsville-Harlingen, TX MSA",UHC POS,5532808.0,5,5379674.0,3,5570276.0,2
"Brownsville-Harlingen, TX MSA",UHC PPO,,,5474376.0,9,5719599.0,7
"Brunswick, GA MSA",Aetna Choice POS,5791523.0,6,5593048.0,9,6401129.0,9
"Brunswick, GA MSA",Aetna Open Choice PPO,5733110.0,5,5570616.0,8,6382674.0,8
"Brunswick, GA MSA",BCBS PPO,5528900.0,1,5283486.0,1,5849722.0,1
"Brunswick, GA MSA",Cigna LocalPlus,,,5331094.0,2,5975437.0,3
"Brunswick, GA MSA",Cigna OAP,5599127.0,2,5335730.0,3,5982460.0,4
"Brunswick, GA MSA",Cigna PPO,5618980.0,3,5336945.0,4,5938535.0,2
"Brunswick, GA MSA",UHC Choice POS Plus,,,5417739.0,6,6056730.0,5
"Brunswick, GA MSA",UHC POS,5717727.0,4,5417460.0,5,6082403.0,6
"Brunswick, GA MSA",UHC PPO,,,5419328.0,7,6087848.0,7
"Buffalo-Niagara Falls, NY MSA",Aetna Choice POS,5482408.0,7,5256355.0,9,5876399.0,9
"Buffalo-Niagara Falls, NY MSA",Aetna Open Choice PPO,5481964.0,6,5456190.0,10,5885559.0,10
"Buffalo-Niagara Falls, NY MSA",Anthem BCBS NY Empire PPO,154837.0,1,5188038.0,5,5786717.0,4
"Buffalo-Niagara Falls, NY MSA",BCBS PPO,5222095.0,2,5155348.0,4,5840187.0,8
"Buffalo-Niagara Falls, NY MSA",Cigna LocalPlus,,,5243049.0,8,5778270.0,1
"Buffalo-Niagara Falls, NY MSA",Cigna OAP,5375406.0,4,5205615.0,7,5827587.0,7
"Buffalo-Niagara Falls, NY MSA",Cigna PPO,5381348.0,5,5205540.0,6,5824414.0,6
"Buffalo-Niagara Falls, NY MSA",UHC Choice POS Plus,,,5112643.0,2,5803981.0,5
"Buffalo-Niagara Falls, NY MSA",UHC POS,5282453.0,3,5113492.0,3,5784854.0,3
"Buffalo-Niagara Falls, NY MSA",UHC PPO,,,5112104.0,1,5781665.0,2
"Burlington, NC MSA",Aetna Choice POS,6061644.0,4,6178629.0,5,6348343.0,5
"Burlington, NC MSA",Aetna Open Choice PPO,6114220.0,5,6189238.0,6,6348102.0,4
"Burlington, NC MSA",BCBS PPO,6000691.0,3,6168769.0,4,6414952.0,6
"Burlington, NC MSA",Cigna LocalPlus,,,5930754.0,2,6108534.0,2
"Burlington, NC MSA",Cigna OAP,5954082.0,2,5932014.0,3,6109322.0,3
"Burlington, NC MSA",Cigna PPO,5949603.0,1,5928922.0,1,6108084.0,1
"Burlington, NC MSA",UHC Choice POS Plus,,,6288844.0,8,6514752.0,9
"Burlington, NC MSA",UHC POS,6286011.0,6,6305670.0,9,6497269.0,8
"Burlington, NC MSA",UHC PPO,,,6260288.0,7,6495303.0,7
"Burlington-South Burlington, VT MSA",Aetna Choice POS,6583828.0,2,7949380.0,5,7825003.0,6
"Burlington-South Burlington, VT MSA",Aetna Open Choice PPO,6581639.0,1,7953485.0,6,7824885.0,5
"Burlington-South Burlington, VT MSA",BCBS PPO,6814945.0,5,7556156.0,1,7811360.0,4
"Burlington-South Burlington, VT MSA",Cigna LocalPlus,,,7605626.0,2,7411352.0,3
"Burlington-South Burlington, VT MSA",Cigna OAP,6700985.0,3,7686326.0,4,7408422.0,2
"Burlington-South Burlington, VT MSA",Cigna PPO,6708849.0,4,7685792.0,3,7402774.0,1
"Burlington-South Burlington, VT MSA",UHC Choice POS Plus,,,8489205.0,7,8333827.0,7
"Burlington-South Burlington, VT MSA",UHC POS,6987601.0,6,8494151.0,9,8341393.0,8
"Burlington-South Burlington, VT MSA",UHC PPO,,,8491633.0,8,8341987.0,9
CA NONMETROPOLITAN AREA,Aetna Choice POS,6955370.0,4,7269986.0,9,7253320.0,5
CA NONMETROPOLITAN AREA,Aetna Open Choice PPO,6960013.0,5,7273907.0,10,7245634.0,4
CA NONMETROPOLITAN AREA,BCBS PPO,7091094.0,6,6942448.0,5,7263722.0,6
CA NONMETROPOLITAN AREA,BS CA Blue Shield Preferred Network,6901497.0,1,6927987.0,4,7610686.0,10
CA NONMETROPOLITAN AREA,Cigna LocalPlus,,,6554754.0,1,7034535.0,1
CA NONMETROPOLITAN AREA,Cigna OAP,6938226.0,2,6914655.0,2,7217539.0,2
CA NONMETROPOLITAN AREA,Cigna PPO,6952895.0,3,6914682.0,3,7219206.0,3
CA NONMETROPOLITAN AREA,UHC Choice POS Plus,,,7144294.0,8,7324862.0,8
CA NONMETROPOLITAN AREA,UHC POS,7161937.0,7,7121073.0,6,7321685.0,7
CA NONMETROPOLITAN AREA,UHC PPO,,,7140782.0,7,7404724.0,9
CO NONMETROPOLITAN AREA,Aetna Choice POS,6585786.0,3,6629840.0,5,6512583.0,2
CO NONMETROPOLITAN AREA,Aetna Open Choice PPO,6583086.0,2,6629376.0,4,6514819.0,3
CO NONMETROPOLITAN AREA,BCBS PPO,7248709.0,6,7085417.0,9,7154694.0,9
CO NONMETROPOLITAN AREA,Cigna LocalPlus,,,6288880.0,1,6270988.0,1
CO NONMETROPOLITAN AREA,Cigna OAP,6679642.0,4,6591398.0,3,6629842.0,5
CO NONMETROPOLITAN AREA,Cigna PPO,6547921.0,1,6363533.0,2,6527586.0,4
CO NONMETROPOLITAN AREA,UHC Choice POS Plus,,,6670593.0,7,6772203.0,7
CO NONMETROPOLITAN AREA,UHC POS,6821841.0,5,6659589.0,6,6770904.0,6
CO NONMETROPOLITAN AREA,UHC PPO,,,6702587.0,8,6797620.0,8
CT NONMETROPOLITAN AREA,Aetna Choice POS,6164498.0,5,6349386.0,6,6547101.0,5
CT NONMETROPOLITAN AREA,Aetna Open Choice PPO,6119250.0,2,6310137.0,5,6547551.0,6
CT NONMETROPOLITAN AREA,BCBS PPO,6061774.0,1,6034593.0,2,6305645.0,4
CT NONMETROPOLITAN AREA,Cigna LocalPlus,,,5969263.0,1,6206077.0,1
CT NONMETROPOLITAN AREA,Cigna OAP,6142574.0,4,6041492.0,3,6291425.0,3
CT NONMETROPOLITAN AREA,Cigna PPO,6141493.0,3,6058373.0,4,6291328.0,2
CT NONMETROPOLITAN AREA,UHC Choice POS Plus,,,6408872.0,8,6717965.0,8
CT NONMETROPOLITAN AREA,UHC POS,6418305.0,6,6403977.0,7,6724182.0,9
CT NONMETROPOLITAN AREA,UHC PPO,,,6409367.0,9,6698787.0,7
"Canton-Massillon, OH MSA",Aetna Choice POS,5192903.0,6,5052470.0,9,5302068.0,2
"Canton-Massillon, OH MSA",Aetna Open Choice PPO,5192184.0,5,5041972.0,8,5300943.0,1
"Canton-Massillon, OH MSA",BCBS PPO,5142604.0,3,4807114.0,1,5317961.0,3
"Canton-Massillon, OH MSA",Cigna LocalPlus,,,4919224.0,4,5334330.0,6
"Canton-Massillon, OH MSA",Cigna OAP,5121598.0,1,4912980.0,3,5326457.0,5
"Canton-Massillon, OH MSA",Cigna PPO,5144619.0,4,4907962.0,2,5320425.0,4
"Canton-Massillon, OH MSA",UHC Choice POS Plus,,,5024363.0,5,5347138.0,8
"Canton-Massillon, OH MSA",UHC POS,5140761.0,2,5024464.0,6,5346748.0,7
"Canton-Massillon, OH MSA",UHC PPO,,,5026992.0,7,5348701.0,9
"Cape Coral-Fort Myers, FL MSA",Aetna Choice POS,6314277.0,5,6167634.0,9,6533741.0,8
"Cape Coral-Fort Myers, FL MSA",Aetna Open Choice PPO,6322619.0,6,6161968.0,8,6534428.0,9
"Cape Coral-Fort Myers, FL MSA",BCBS PPO,6168923.0,4,5887589.0,6,6231224.0,5
"Cape Coral-Fort Myers, FL MSA",Cigna LocalPlus,,,5839424.0,4,6219175.0,4
"Cape Coral-Fort Myers, FL MSA",Cigna OAP,5976978.0,3,5888481.0,7,6251381.0,6
"Cape Coral-Fort Myers, FL MSA",Cigna PPO,5959455.0,2,5850736.0,5,6253301.0,7
"Cape Coral-Fort Myers, FL MSA",UHC Choice POS Plus,,,5766786.0,2,6041671.0,2
"Cape Coral-Fort Myers, FL MSA",UHC POS,5907472.0,1,5749262.0,1,6012697.0,1
"Cape Coral-Fort Myers, FL MSA",UHC PPO,,,5771510.0,3,6052682.0,3
"Cape Girardeau-Jackson, MO-IL MSA",Aetna Choice POS,5770723.0,6,5175309.0,2,5650687.0,2
"Cape Girardeau-Jackson, MO-IL MSA",Aetna Open Choice PPO,5739026.0,5,5169052.0,1,5647826.0,1
"Cape Girardeau-Jackson, MO-IL MSA",BCBS PPO,5624628.0,4,5399231.0,9,5845564.0,9
"Cape Girardeau-Jackson, MO-IL MSA",Cigna LocalPlus,,,5316206.0,6,5731798.0,6
"Cape Girardeau-Jackson, MO-IL MSA",Cigna OAP,5519915.0,1,5275536.0,4,5689349.0,4
"Cape Girardeau-Jackson, MO-IL MSA",Cigna PPO,5525548.0,2,5274399.0,3,5688688.0,3
"Cape Girardeau-Jackson, MO-IL MSA",UHC Choice POS Plus,,,5306039.0,5,5718945.0,5
"Cape Girardeau-Jackson, MO-IL MSA",UHC POS,5583278.0,3,5352241.0,7,5773231.0,7
"Cape Girardeau-Jackson, MO-IL MSA",UHC PPO,,,5361976.0,8,5784235.0,8
"Carson City, NV MSA",Aetna Choice POS,5893439.0,3,5769570.0,4,6385957.0,8
"Carson City, NV MSA",Aetna Open Choice PPO,5897392.0,4,5773695.0,5,6386173.0,9
"Carson City, NV MSA",BCBS PPO,6146750.0,6,5869202.0,9,6317122.0,4
"Carson City, NV MSA",Cigna LocalPlus,,,5625434.0,3,6069827.0,2
"Carson City, NV MSA",Cigna OAP,5707232.0,1,5606813.0,1,6065260.0,1
"Carson City, NV MSA",Cigna PPO,5713844.0,2,5609641.0,2,6070151.0,3
"Carson City, NV MSA",UHC Choice POS Plus,,,5834351.0,8,6348323.0,7
"Carson City, NV MSA",UHC POS,5970501.0,5,5825078.0,7,6344178.0,5
"Carson City, NV MSA",UHC PPO,,,5824612.0,6,6345440.0,6
"Casper, WY MSA",Aetna Choice POS,6614566.0,1,6883632.0,5,7158998.0,4
"Casper, WY MSA",Aetna Open Choice PPO,6615480.0,2,6881906.0,4,7159340.0,5
"Casper, WY MSA",BCBS PPO,7147758.0,6,7098607.0,9,7268619.0,9
"Casper, WY MSA",Cigna LocalPlus,,,6785933.0,2,7120446.0,1
"Casper, WY MSA",Cigna OAP,6696728.0,4,6793322.0,3,7143006.0,2
"Casper, WY MSA",Cigna PPO,6693343.0,3,6771184.0,1,7144237.0,3
"Casper, WY MSA",UHC Choice POS Plus,,,6960203.0,6,7263085.0,6
"Casper, WY MSA",UHC POS,6811127.0,5,6961645.0,8,7267850.0,7
"Casper, WY MSA",UHC PPO,,,6961602.0,7,7268608.0,8
"Cedar Rapids, IA MSA",Aetna Choice POS,5867628.0,2,5610273.0,2,6037986.0,1
"Cedar Rapids, IA MSA",Aetna Open Choice PPO,5955743.0,3,5622451.0,3,6087090.0,2
"Cedar Rapids, IA MSA",BCBS PPO,5704982.0,1,5605843.0,1,6172934.0,3
"Cedar Rapids, IA MSA",Cigna LocalPlus,,,5849080.0,9,6332751.0,8
"Cedar Rapids, IA MSA",Cigna OAP,6019901.0,4,5844922.0,8,6331220.0,7
"Cedar Rapids, IA MSA",Cigna PPO,6023818.0,5,5844085.0,7,6328314.0,6
"Cedar Rapids, IA MSA",UHC Choice POS Plus,,,5822430.0,5,6320629.0,5
"Cedar Rapids, IA MSA",UHC POS,6105591.0,6,5814412.0,4,6316260.0,4
"Cedar Rapids, IA MSA",UHC PPO,,,5836743.0,6,6334656.0,9
"Champaign-Urbana, IL MSA",Aetna Choice POS,7238454.0,2,6673901.0,1,6325038.0,1
"Champaign-Urbana, IL MSA",Aetna Open Choice PPO,7244571.0,3,6674543.0,2,6326001.0,2
"Champaign-Urbana, IL MSA",BCBS PPO,7108033.0,1,6682159.0,3,6658723.0,3
"Champaign-Urbana, IL MSA",Cigna LocalPlus,,,7042028.0,9,7039383.0,7
"Champaign-Urbana, IL MSA",Cigna OAP,7634052.0,5,7034854.0,7,7044527.0,9
